Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2021-12-31,County,TX Texas,TX Williamson County 48491,9,Housing Choice Vouchers,3,,Williamson County,48491,978,83,937,100,5,7,2.7,2504,459,1070,17971,6725,6,22,20,14,37,35,0,56,21,95,76,3,52,91,53,27,68,19,1,60,17,22,1,77,57,0,1,23,1,17,0,18,0,27,116,100,156,22,30,48,20,9,44,63,,,,,,TX,,,23.0
2021-12-31,County,TX Texas,TX Wilson County 48493,9,Housing Choice Vouchers,3,,Wilson County,48493,114,60,70,100,6,1,1.6,114,351,402,14883,9139,-1,29,33,21,17,16,1,83,26,99,70,-1,29,70,29,47,47,33,4,30,17,49,1,50,3,-1,-1,50,-1,47,-1,47,0,-1,82,96,93,49,39,13,14,11,58,67,,,,,,TX,,,50.0
2021-12-31,County,TX Texas,TX Winkler County 48495,9,Housing Choice Vouchers,3,,Winkler County,48495,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TX,,,
2021-12-31,County,TX Texas,TX Wise County 48497,9,Housing Choice Vouchers,3,,Wise County,48497,18,79,14,97,6,36,2.0,28,359,573,15989,7994,7,14,43,14,21,29,-1,71,27,93,86,-1,36,71,29,44,40,29,-1,36,29,36,7,7,-1,-1,-1,93,-1,7,-1,7,0,10,47,100,69,50,14,36,29,14,41,76,,,,,,TX,,,93.0
2021-12-31,County,TX Texas,TX Wood County 48499,9,Housing Choice Vouchers,3,,Wood County,48499,17,77,13,99,4,-1,2.2,28,345,539,14259,6620,-1,42,42,-1,17,15,-1,77,27,92,85,-1,54,92,54,56,100,32,-1,46,23,31,8,31,31,-1,-1,69,-1,-1,-1,0,0,-1,167,100,198,23,31,46,23,18,20,73,,,,,,TX,,,69.0
2021-12-31,County,TX Texas,TX Yoakum County 48501,9,Housing Choice Vouchers,3,,Yoakum County,48501,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TX,,,
2021-12-31,County,TX Texas,TX Young County 48503,9,Housing Choice Vouchers,3,,Young County,48503,24,82,20,100,6,40,1.8,36,394,428,15338,8521,5,15,35,20,25,35,-1,65,32,90,55,-1,35,75,30,25,25,14,5,30,25,40,-1,15,5,-1,-1,85,-1,10,-1,10,0,3,44,100,125,55,30,15,10,12,20,77,,,,,,TX,,,85.0
2021-12-31,County,TX Texas,TX Zapata County 48505,9,Housing Choice Vouchers,3,,Zapata County,48505,55,96,56,100,3,27,2.7,153,275,614,11211,4103,16,40,20,13,11,32,-1,66,21,98,79,5,61,88,66,18,75,14,9,52,18,21,2,96,2,-1,-1,4,-1,89,5,95,0,4,76,100,181,32,41,27,-1,35,94,62,,,,,,TX,,,4.0
2021-12-31,County,TX Texas,TX Zavala County 48507,9,Housing Choice Vouchers,3,,Zavala County,48507,216,55,119,100,6,31,2.8,331,237,395,12053,4333,18,39,19,9,13,37,1,61,22,94,77,8,65,89,71,7,53,5,17,60,11,13,1,99,-1,-1,-1,1,-1,99,-1,99,0,2,51,100,52,8,32,60,24,39,94,54,,,,,,TX,,,1.0
2021-12-31,County,TX Texas,"TX Missing, Texas 48XXX",9,Housing Choice Vouchers,3,,Missing County,48XXX,1096,86,1031,100,6,0,2.8,2871,12,795,14987,5382,13,28,20,13,26,32,1,61,-1,-1,-1,2,57,86,57,29,84,19,4,67,16,14,1,93,66,0,0,7,1,25,0,27,0,-1,407,3,142,87,4,7,2,-1,-1,-1,,,,,,TX,,,7.0
